,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.0280587999593647,1.5660200119018555,0.2361904761904762,0.3975
1,1.4510068150739823,1.207972804705302,0.43436507936507934,0.5034523809523809
2,1.2300362840058312,1.1281411449114482,0.5271825396825397,0.5528571428571428
3,1.1043435883900472,1.0592392484347026,0.5791269841269843,0.5953571428571428
4,1.0554994486627123,1.0235783060391743,0.5938492063492063,0.601547619047619
5,1.0229834751004263,1.027773420015971,0.6009126984126983,0.5982142857142857
6,1.0439629836214914,1.0327481627464294,0.5971031746031744,0.6007142857142856
7,1.0088283783859675,1.0169915954271953,0.6073809523809522,0.6078571428571429
8,1.0027561197205195,1.0124601125717163,0.6156746031746032,0.6001190476190477
9,0.9920667743399031,1.0043961604436238,0.6134126984126985,0.6058333333333333
10,0.9770016598086508,0.9947351813316345,0.6257142857142858,0.6076190476190476
11,0.9711524080189448,0.9524244864781698,0.6284126984126984,0.6314285714285715
12,0.9596062018757774,0.9351026018460592,0.6301190476190476,0.639047619047619
13,0.9427407843962547,0.967269758383433,0.6338888888888888,0.6254761904761904
14,0.947207622939632,0.9392945170402527,0.6386507936507936,0.6361904761904762
15,0.9401109562743278,0.9720272421836853,0.6380952380952382,0.6273809523809524
16,0.9329589048311823,0.9169744650522867,0.6457142857142858,0.6426190476190475
17,0.9353755287944324,0.9293997287750244,0.6399206349206348,0.6341666666666667
18,0.9130987254163574,0.9423796335856119,0.6525396825396825,0.6522619047619047
19,0.9097993697911972,0.9274609486262003,0.6525396825396824,0.6422619047619048
20,0.923598468067154,0.9466896851857504,0.6532936507936508,0.6377380952380952
21,0.9156725135824036,0.9374120235443115,0.654563492063492,0.6414285714285713
22,0.92192525913318,0.9422962466875712,0.6513888888888888,0.6404761904761905
23,0.9231229322770286,0.9404614170392355,0.6513888888888888,0.6405952380952381
24,0.9255091191993817,0.9291176597277323,0.6516666666666665,0.643452380952381
25,0.9126951245088426,0.9472707112630209,0.658611111111111,0.636904761904762
26,0.9177732718369317,0.9315736095110575,0.652142857142857,0.6438095238095237
27,0.9154262502515126,0.9366869131724039,0.6545238095238094,0.6378571428571428
28,0.9106372652782334,0.93547123670578,0.6541666666666665,0.6291666666666667
29,0.9087608568961657,0.9334428509076437,0.6539682539682539,0.6345238095238096
30,0.9097608908537834,0.9305574297904968,0.6559920634920634,0.6419047619047619
31,0.918084579564276,0.9482002655665079,0.6519047619047619,0.6311904761904762
