,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.090644475959596,1.5057578881581624,0.22884920634920636,0.39345238095238094
1,1.2382201673019502,1.1023042599360149,0.5060317460317459,0.5578571428571428
2,0.9646448225729047,0.7983503937721252,0.6377777777777777,0.6904761904761904
3,0.7861378960429678,0.7116966446240743,0.7013095238095236,0.7239285714285715
4,0.7375106616389183,0.6736662785212199,0.7174603174603171,0.7397619047619047
5,0.7027875695909773,0.6830687721570333,0.7310714285714285,0.7355952380952381
6,0.6738511034184033,0.6266753474871317,0.7410714285714285,0.7541666666666668
7,0.6573954491861284,0.6328628261884054,0.7471031746031743,0.7533333333333334
8,0.6351654191338828,0.6125237941741943,0.7571031746031746,0.7713095238095238
9,0.6228540823573159,0.5935955842336019,0.7612698412698413,0.7763095238095238
10,0.6111974950347627,0.6083395083745321,0.7682936507936508,0.765595238095238
11,0.5996100833964726,0.5801776647567749,0.7729365079365077,0.7819047619047619
12,0.5873312658024213,0.5707484285036722,0.7766269841269842,0.7836904761904763
13,0.5695648381397836,0.558721125125885,0.7850793650793652,0.7853571428571429
14,0.5555296096773374,0.5543477733929952,0.7900396825396826,0.7946428571428571
15,0.5553966437776882,0.5586555600166321,0.7903174603174604,0.7916666666666666
16,0.546092573967245,0.5460152626037598,0.7929761904761904,0.7971428571428572
17,0.5396767555484696,0.5543928742408752,0.7985714285714286,0.7923809523809524
18,0.5285303346694463,0.5220626592636108,0.801111111111111,0.8076190476190476
19,0.5228090526329147,0.5335904955863953,0.8015476190476188,0.8026190476190477
20,0.5085352399046458,0.5081942280133566,0.808968253968254,0.8127380952380953
21,0.5015739755971091,0.5016012589136759,0.8122222222222222,0.8166666666666668
22,0.5010850281705934,0.49676942825317383,0.813888888888889,0.8216666666666667
23,0.5004986170974989,0.5099435846010844,0.8106746031746032,0.8101190476190476
24,0.49194672141992846,0.49604936440785724,0.8159920634920635,0.8161904761904761
25,0.4856394884132203,0.4979136784871419,0.8185714285714288,0.8114285714285714
26,0.48651966807388125,0.5099639495213827,0.8179761904761905,0.8080952380952381
27,0.47739326362572015,0.48404674728711444,0.8224999999999998,0.8220238095238095
28,0.47726293830644523,0.49394816160202026,0.8235714285714287,0.8226190476190475
29,0.47497996758847005,0.4972936511039734,0.8217063492063493,0.8126190476190477
30,0.46666250827293543,0.47000916798909503,0.8244444444444445,0.8308333333333332
31,0.46472989188300245,0.4863005578517914,0.8260714285714285,0.8221428571428571
32,0.45899789910467836,0.4666974147160848,0.8270238095238094,0.8301190476190476
33,0.45006667716162546,0.4700635274251302,0.831547619047619,0.8298809523809524
34,0.46309534602221997,0.4679668148358663,0.8264682539682539,0.8314285714285714
35,0.4451705385295171,0.4689493378003438,0.8340079365079366,0.8342857142857142
36,0.44020040782671127,0.469306081533432,0.8351190476190474,0.8286904761904762
37,0.4451485626281253,0.46360669533411664,0.830952380952381,0.8316666666666667
38,0.44494439797505486,0.46496997276941937,0.8336507936507939,0.8301190476190476
39,0.4360094068069306,0.47941748301188153,0.8363492063492064,0.8258333333333333
40,0.43749184326993085,0.46935386459032696,0.8359523809523809,0.8295238095238094
41,0.4299970795474355,0.4579652448495229,0.8396428571428572,0.8351190476190475
42,0.42961404744594806,0.4618293046951294,0.8394841269841272,0.8354761904761904
43,0.43094181647849455,0.4698098798592885,0.839920634920635,0.8319047619047618
44,0.4266812122530408,0.4633709987004598,0.8393253968253968,0.8328571428571429
45,0.42586183890936863,0.45350004235903424,0.8416269841269842,0.8372619047619048
46,0.42666374306593613,0.47399434447288513,0.841468253968254,0.8285714285714286
47,0.41886139329936767,0.4682702918847402,0.8432142857142857,0.8296428571428572
48,0.41921895695111105,0.47489310304323834,0.8437301587301587,0.8285714285714286
49,0.41902600861494493,0.4734112322330475,0.8434920634920635,0.828095238095238
50,0.4217133836022445,0.48370235164960224,0.8416666666666667,0.8265476190476191
