,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.2330487332646807,1.9978185892105103,0.19579365079365077,0.27130952380952383
1,1.5161955654621118,1.2726784547170003,0.40984126984126984,0.4501190476190476
2,1.2170300396188856,1.1096177101135254,0.5121428571428571,0.5607142857142857
3,1.055032275971912,0.9942502975463867,0.5975000000000003,0.6085714285714287
4,0.9305980971881321,0.812519391377767,0.6560317460317461,0.6984523809523809
5,0.8432287096031129,0.7506105303764343,0.6848809523809521,0.7200000000000001
6,0.7817570257281501,0.6977304021517435,0.708452380952381,0.7351190476190476
7,0.7525000953012042,0.698682169119517,0.7172619047619048,0.7389285714285715
8,0.7384524201116864,0.6749916672706604,0.7226190476190476,0.7460714285714286
9,0.7164429312660582,0.689614733060201,0.7293253968253968,0.7395238095238096
10,0.7028211416706206,0.682815154393514,0.7353968253968253,0.7397619047619047
11,0.6931917701685238,0.6393784284591675,0.7358730158730157,0.7667857142857143
12,0.6768894479388283,0.6370362838109335,0.7461904761904762,0.7627380952380952
13,0.673837778114137,0.6718507607777914,0.7453174603174602,0.749047619047619
14,0.6654581603786305,0.6189649303754171,0.7492460317460315,0.7686904761904761
15,0.6493698953399583,0.626184900601705,0.7554365079365079,0.7652380952380952
16,0.6354597109177756,0.6200096805890402,0.7605158730158731,0.7691666666666667
17,0.6338335482610598,0.5997747977574667,0.7584920634920634,0.7797619047619048
18,0.6198899645417457,0.6066990494728088,0.7669444444444444,0.7752380952380952
19,0.6134998023746506,0.5877225001653036,0.7656349206349207,0.7797619047619047
20,0.6033354775300099,0.591850757598877,0.7726587301587301,0.7764285714285714
21,0.5986759808091888,0.5846649010976156,0.7757936507936508,0.7794047619047619
22,0.5920276492834091,0.5737830797831217,0.7772619047619047,0.7858333333333333
23,0.5856916973042109,0.5819275577863058,0.7791666666666668,0.7876190476190477
24,0.5800387179331173,0.5626709461212158,0.7814285714285715,0.7901190476190476
25,0.5736487831861253,0.5421981811523438,0.7831746031746031,0.7989285714285715
26,0.5681538831383462,0.5465308427810669,0.7836507936507938,0.795
27,0.5617048541704813,0.5374515255292257,0.7861904761904762,0.8005952380952381
28,0.5591373746357267,0.5606100757916769,0.7898809523809525,0.7892857142857143
29,0.5513518676161765,0.565499742825826,0.7934523809523809,0.7863095238095238
30,0.553754587731664,0.5591930548350016,0.7903174603174602,0.7904761904761904
31,0.5473324680139147,0.5560314257939657,0.7942460317460318,0.7964285714285714
32,0.5400346665391845,0.5480226079622904,0.7998015873015873,0.7926190476190476
33,0.5367089100773372,0.546272337436676,0.7982539682539683,0.7935714285714286
34,0.5337621336655008,0.5630621910095215,0.8002380952380953,0.7901190476190476
35,0.5279821307649687,0.5576272010803223,0.8009523809523809,0.7888095238095238
36,0.5278277552080531,0.5599015355110168,0.8021031746031747,0.7901190476190476
37,0.5273417084226532,0.5604703823725382,0.8018253968253967,0.7898809523809524
38,0.5303138947439571,0.5561718146006266,0.8024999999999999,0.7920238095238096
39,0.5289665792906093,0.5569455126921335,0.8011904761904761,0.7910714285714286
40,0.5242925848043152,0.5527799725532532,0.8048412698412699,0.7948809523809524
41,0.5201913767627305,0.557694266239802,0.8057936507936508,0.7894047619047618
42,0.5267815057720456,0.5512969692548116,0.8029365079365078,0.7946428571428572
43,0.5186278316236677,0.5491469303766886,0.8067063492063492,0.7977380952380951
44,0.5231908945337173,0.5485753118991852,0.8046031746031747,0.7972619047619047
45,0.516560197704368,0.5616194009780884,0.8073412698412699,0.7907142857142858
