,training_loss,validation_loss,training_accuracy,validation_accuracy
0,1.1308519892645172,1.0096363425254822,0.5911060142711518,0.6333333333333333
1,0.3691930914303397,0.7829746007919312,0.8730173292558616,0.7166190476190476
2,0.3041838726159812,0.7264088789621989,0.8963608562691134,0.7418095238095238
3,0.27601107757250914,0.6935808261235555,0.9066258919469928,0.7480476190476191
4,0.2530652552270631,0.6892471710840861,0.912691131498471,0.7567619047619049
5,0.24175359331361881,0.6391340692838033,0.9180275229357798,0.7639999999999999
6,0.23228826551767212,0.6048727234204611,0.9201529051987767,0.7772857142857142
7,0.2235490247060399,0.6035986741383871,0.922803261977574,0.7742380952380952
8,0.21612607351638122,0.5924745798110962,0.926243628950051,0.7834761904761905
9,0.2098915017913423,0.5991906722386678,0.9264373088685017,0.7828095238095237
10,0.20792854181989254,0.5733799735705057,0.9283231396534148,0.7920952380952381
11,0.20228889898115074,0.566787838935852,0.9295922528032617,0.7956666666666666
12,0.19694763041263919,0.5717506011327108,0.9314831804281346,0.7918571428571428
13,0.19177472555799133,0.5612639387448629,0.932599388379205,0.7955714285714285
14,0.18933424090152032,0.5634248455365499,0.9339449541284406,0.7936666666666666
15,0.1897880746085846,0.5484557350476583,0.9339041794087667,0.7994761904761903
16,0.18869894251529282,0.5436077912648519,0.9344087665647298,0.8040476190476191
17,0.18462259864109923,0.526260515054067,0.9364016309887869,0.807952380952381
18,0.18353867251443776,0.5281374653180441,0.9360448521916412,0.8064761904761903
19,0.17692912182562762,0.5318148334821066,0.9379714576962283,0.8077619047619047
20,0.176754638245073,0.5213454365730286,0.9381192660550459,0.8105238095238095
21,0.1731016236721945,0.5270734031995138,0.9396483180428136,0.8082380952380953
22,0.1752088292322438,0.5174477696418762,0.9384811416921509,0.8121904761904762
23,0.17301465484344994,0.5205010573069254,0.9388990825688074,0.8118095238095239
24,0.17261946839632877,0.5217307209968567,0.9404638124362893,0.8093809523809524
25,0.16933091297647448,0.5111343065897623,0.9408103975535167,0.8144761904761905
26,0.16867927855752204,0.5099883079528809,0.9405453618756372,0.8153333333333334
27,0.16719768186091288,0.5083648562431335,0.9420234454638127,0.8170952380952382
28,0.16626070363202136,0.49726560711860657,0.9416411824668706,0.820095238095238
29,0.1643922037988992,0.5076839228471121,0.9423394495412846,0.8171428571428571
30,0.1646262316619949,0.501691073179245,0.9428287461773701,0.8176666666666668
31,0.16265603998499362,0.501025378704071,0.9427166156982669,0.822047619047619
32,0.16519313400635488,0.49917511145273846,0.9426605504587154,0.821047619047619
33,0.16168772904714998,0.502929151058197,0.9432110091743119,0.8202857142857143
34,0.16074754794865886,0.5031430621941885,0.9437665647298674,0.8194761904761904
35,0.16173072211801806,0.4955519239107768,0.9435219164118244,0.8221428571428572
36,0.16106201341483936,0.4967790941397349,0.9435321100917431,0.8209047619047619
37,0.16064747001987167,0.49720968802769977,0.9429510703363917,0.8217619047619048
38,0.15839800485181954,0.49548999468485516,0.9442048929663608,0.8231428571428573
39,0.15776304708329525,0.49957465132077533,0.9444495412844036,0.8220000000000001
40,0.15725712983410478,0.4956669807434082,0.9452650356778797,0.8233333333333333
41,0.1566097498429934,0.49379507700602215,0.944954128440367,0.8234761904761904
42,0.1572569598022291,0.5022672414779663,0.9453720693170234,0.8211428571428572
43,0.15493740797447278,0.500849038362503,0.946177370030581,0.821857142857143
44,0.15539587651228462,0.500480055809021,0.9459327217125383,0.8222380952380952
45,0.15603679700381493,0.5008345444997152,0.9457033639143733,0.8226190476190477
46,0.15578921748017638,0.5010511974493662,0.9457033639143732,0.822047619047619
47,0.15586936587627287,0.5015333990255991,0.945519877675841,0.821857142857143
48,0.15610029843895037,0.5013741652170817,0.9458256880733945,0.8220952380952381
49,0.15516386007240748,0.5008721748987833,0.9462385321100918,0.8225714285714285
50,0.15704582661635247,0.49908319115638733,0.9455708460754334,0.822952380952381
51,0.15657019098389002,0.49891651670138043,0.9455402650356781,0.8226190476190477
52,0.15474766804993342,0.5000967383384705,0.9464373088685015,0.8224761904761905
53,0.15484932964576542,0.5003690322240194,0.9461773700305812,0.823
54,0.15520788902211768,0.49968481063842773,0.9459327217125383,0.8224761904761905
55,0.15450630202143253,0.5003014405568441,0.9464525993883792,0.8216190476190476
56,0.15464991551399554,0.4985482593377431,0.9461620795107034,0.822952380952381
57,0.15476757385810724,0.5013644099235535,0.9461620795107034,0.8224285714285714
