,training_loss,validation_loss,training_accuracy,validation_accuracy
0,271410497086630.78,2.305571953455607,0.10265873015873013,0.0988095238095238
1,2.3037874149897735,2.3030176162719727,0.099484126984127,0.10273809523809523
2,2.3024936242709084,2.302892049153646,0.10162698412698412,0.09845238095238094
3,2.3022491421018327,2.3029706478118896,0.10436507936507937,0.10202380952380952
4,2.302245999139453,2.3029441038767495,0.10369047619047618,0.10023809523809524
5,2.3021877786469833,2.303056001663208,0.10567460317460316,0.09952380952380951
6,2.302217908321865,2.3030096689860025,0.10515873015873017,0.09952380952380951
7,2.302176705428532,2.303032875061035,0.10575396825396825,0.09714285714285714
8,2.302248493073478,2.3030473391215005,0.10408730158730158,0.09714285714285714
9,2.302242966871413,2.3030173778533936,0.10559523809523809,0.09714285714285714
10,2.302204917347621,2.3029746214548745,0.10420634920634923,0.10023809523809524
11,2.302196440242586,2.30297589302063,0.10373015873015873,0.09714285714285714
12,2.3022147464373752,2.302990277608236,0.10563492063492062,0.09952380952380951
13,2.3021911060999307,2.3030542532602944,0.1040079365079365,0.09714285714285714
14,2.3022173283592102,2.3030596574147544,0.1013095238095238,0.10023809523809524
15,2.3022302512138606,2.3029560248057046,0.10373015873015873,0.09952380952380951
16,2.302250110913837,2.3029704888661704,0.10234126984126983,0.09952380952380951
17,2.302210235406482,2.3030287424723306,0.10380952380952378,0.09952380952380951
18,2.3022290430371726,2.3029560248057046,0.10396825396825395,0.09952380952380951
19,2.302229496221694,2.303018490473429,0.10269841269841268,0.09714285714285714
20,2.3022039050147645,2.3030664126078286,0.1034126984126984,0.09952380952380951
21,2.3022223114967346,2.3030501206715903,0.10234126984126984,0.10023809523809524
22,2.302229421479361,2.30311918258667,0.10345238095238092,0.09952380952380951
