,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.133507907390595,1.6008413235346477,0.2048015873015873,0.4076190476190476
1,1.434780586333502,1.1797216733296711,0.4107936507936507,0.4871428571428571
2,1.2078541160102876,0.9459102749824524,0.5157936507936509,0.6195238095238095
3,1.034807459939094,0.7986671725908915,0.6036111111111112,0.6992857142857143
4,0.9192035765874952,0.72835773229599,0.6521825396825397,0.7185714285714285
5,0.8579061748016449,0.7041569352149963,0.6736507936507937,0.7207142857142858
6,0.8203652510567316,0.6660105387369791,0.6922222222222224,0.7371428571428572
7,0.7960766388310326,0.6507748961448669,0.7014285714285714,0.745952380952381
8,0.7694719381748684,0.6427885691324869,0.7126587301587305,0.7547619047619047
9,0.747934669019684,0.6332242687543234,0.7201984126984127,0.7521428571428571
10,0.7252299936990889,0.6198948820432028,0.7274603174603175,0.7548809523809524
11,0.714201753929494,0.5863029758135477,0.7311904761904762,0.7735714285714286
12,0.6997681797023804,0.6033818523089091,0.7382936507936507,0.7695238095238096
13,0.6932326121226189,0.5815783937772115,0.7394841269841269,0.775357142857143
14,0.6780360498362118,0.5653171936670939,0.7488095238095239,0.7832142857142856
15,0.6666177403595713,0.5699135661125183,0.7536507936507935,0.7811904761904763
16,0.6673740414636476,0.5702433387438456,0.7518650793650795,0.7794047619047619
17,0.6542065363554728,0.5677703221638998,0.7588492063492064,0.7782142857142857
18,0.64437823553407,0.5406201283137003,0.7576587301587301,0.792857142857143
19,0.6373246558128841,0.5687223672866821,0.7627380952380953,0.783690476190476
20,0.629019751198708,0.54246058066686,0.7661507936507936,0.7922619047619047
21,0.6241361446796901,0.5395259459813436,0.7676190476190475,0.799404761904762
22,0.6109173390127363,0.5369483431180319,0.7753174603174601,0.7957142857142857
23,0.6129335303391727,0.5293838381767273,0.7731349206349208,0.7996428571428571
24,0.6044286189098207,0.5181143283843994,0.7798015873015873,0.8064285714285714
25,0.6003835980617811,0.537104070186615,0.7782539682539683,0.7978571428571429
26,0.588605584724555,0.5274235804875692,0.7853174603174602,0.8029761904761905
27,0.590354698517966,0.5078814725081126,0.7827777777777779,0.8077380952380953
28,0.5771927142900134,0.5131804943084717,0.7878968253968255,0.8086904761904762
29,0.5767370604333423,0.5215806166330973,0.7896825396825397,0.8030952380952381
30,0.5708540525464785,0.49872703353563946,0.7901587301587303,0.8161904761904761
31,0.5662302645662473,0.5009310444196066,0.7949206349206349,0.814404761904762
32,0.5668439452373791,0.4986511468887329,0.7946825396825395,0.8141666666666666
33,0.5670014759377828,0.49885793526967365,0.7913888888888888,0.8183333333333334
34,0.5624907532381633,0.4971306423346202,0.7953571428571428,0.8158333333333333
35,0.5505946951489599,0.4865768849849701,0.7988095238095237,0.8207142857142857
36,0.5511367995114554,0.4932834704717,0.8015079365079364,0.8169047619047619
37,0.5458373506627385,0.49548032879829407,0.8006349206349207,0.8167857142857143
38,0.5461060810420248,0.49822230140368146,0.804404761904762,0.8170238095238096
39,0.5502077034778067,0.4985541303952535,0.8032936507936507,0.813095238095238
40,0.546417281268135,0.5056525866190592,0.8034126984126985,0.8069047619047619
41,0.5479772903379939,0.5012750426928202,0.8042460317460316,0.8114285714285714
42,0.5431326743629245,0.49572588006655377,0.8038095238095236,0.8146428571428571
43,0.5427869803139141,0.501651257276535,0.8080555555555554,0.8127380952380953
44,0.538894281619125,0.4917074342568715,0.8067063492063493,0.8172619047619047
45,0.5435707882519752,0.4934639533360799,0.8037301587301586,0.8151190476190476
46,0.5370994413655902,0.49042346080144245,0.8065079365079363,0.8172619047619047
47,0.5393593883703626,0.4940973122914632,0.805674603174603,0.8154761904761906
48,0.5363029831695177,0.4969143569469452,0.8071031746031746,0.8138095238095238
49,0.5380991259737621,0.49754228194554645,0.8063492063492061,0.813095238095238
50,0.5391937407945829,0.49365628759066266,0.8057142857142857,0.8161904761904761
51,0.536600634455681,0.49229272206624347,0.8078968253968254,0.8161904761904761
52,0.5388465185487081,0.4938277006149292,0.8071031746031744,0.8163095238095238
53,0.5358113454920905,0.49288493394851685,0.8078174603174603,0.816547619047619
54,0.5335517507933435,0.4950705369313558,0.8073015873015872,0.8136904761904762
55,0.5355737040203715,0.4955034057299296,0.8087698412698412,0.8145238095238095
56,0.5353991475606722,0.4944602847099304,0.8077380952380953,0.8152380952380952
57,0.5298511155304455,0.4934859275817871,0.8085317460317459,0.8175
58,0.5338713212145699,0.4935683310031891,0.8091666666666665,0.8158333333333333
59,0.5315297693014145,0.4940297106901805,0.8081746031746032,0.8171428571428572
60,0.5280832998336308,0.4939488073190053,0.8094047619047618,0.8189285714285713
61,0.5278130187874749,0.48625046014785767,0.8098015873015871,0.8210714285714286
62,0.5294813561061072,0.49012142419815063,0.8107539682539681,0.8153571428571428
63,0.5269665519396465,0.48774459958076477,0.8098809523809524,0.8204761904761905
64,0.5267704740639717,0.49222370982170105,0.8106349206349206,0.8147619047619048
65,0.5304827772908741,0.4862629274527232,0.8111111111111109,0.8172619047619047
66,0.5272130017715788,0.48757581909497577,0.8106746031746033,0.8164285714285714
67,0.5283358445952809,0.48347945014635724,0.8104365079365078,0.8195238095238095
68,0.5266696953820805,0.48937573035558063,0.8096825396825397,0.8161904761904761
69,0.5272718967189866,0.4897511998812358,0.8115079365079364,0.8176190476190476
70,0.5267235791635893,0.4926563898722331,0.8108730158730157,0.8155952380952382
