,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.106340814677495,1.5373542308807373,0.2208730158730159,0.41107142857142853
1,1.3339994038854324,1.1091149250666301,0.4572619047619048,0.5408333333333334
2,1.0685717099242742,0.8308546543121338,0.5873412698412698,0.686904761904762
3,0.9030667902931334,0.765434722105662,0.6568650793650793,0.7069047619047618
4,0.8161801892140557,0.6966058413187662,0.6872619047619049,0.7300000000000001
5,0.7708776537624616,0.6657126744588217,0.7069047619047618,0.7426190476190476
6,0.7396070239326312,0.6463572382926941,0.7201984126984126,0.7470238095238094
7,0.7214833966323307,0.6212673187255859,0.7243253968253969,0.7578571428571429
8,0.7019035868228428,0.6216403444608053,0.7333333333333334,0.7604761904761905
9,0.6785896962124204,0.6168141961097717,0.7442063492063492,0.761547619047619
10,0.6655961058679083,0.5987507502237955,0.7475396825396823,0.771547619047619
11,0.652779121247549,0.5663014650344849,0.7507936507936508,0.7861904761904762
12,0.6375858423019215,0.5773019989331564,0.7578571428571429,0.7813095238095239
13,0.6333400590552222,0.5643811225891113,0.7587698412698414,0.7835714285714287
14,0.6182662566739415,0.5477365652720133,0.7689682539682541,0.7917857142857142
15,0.6077238773069684,0.5501215656598409,0.7698809523809526,0.7949999999999999
16,0.6023770337776534,0.5509731968243917,0.7699603174603177,0.7894047619047618
17,0.5965135555182185,0.5521416465441386,0.7803571428571429,0.7879761904761905
18,0.5840823043669975,0.52611044049263,0.7779365079365079,0.8041666666666667
19,0.5761496236636526,0.5525822639465332,0.7852777777777776,0.7923809523809524
20,0.5689721951882043,0.521366020043691,0.7861111111111111,0.8045238095238094
21,0.5668449447978111,0.5347922643025717,0.7858333333333332,0.7992857142857143
22,0.5547055896548997,0.5166707436243693,0.7902380952380952,0.8111904761904762
23,0.5539368213642212,0.5142181118329366,0.7926984126984126,0.808095238095238
24,0.5473235370147795,0.5029675364494324,0.7942063492063491,0.8179761904761905
25,0.5430761373468808,0.5084555347760519,0.7972222222222222,0.8145238095238095
26,0.5371352360835151,0.5254932741324106,0.7999999999999999,0.8038095238095239
27,0.5409631936086549,0.520136813322703,0.7994841269841272,0.8077380952380953
28,0.5296800150757746,0.5183273752530416,0.8044444444444446,0.8077380952380953
29,0.5301501062654314,0.5218487580617269,0.8047619047619047,0.8070238095238095
30,0.5229353230623972,0.5038565893967947,0.8071031746031746,0.8153571428571428
31,0.5227752886121234,0.5065054893493652,0.8071825396825397,0.8096428571428572
32,0.5181870885075086,0.5071486334005991,0.8095634920634921,0.8121428571428572
33,0.5213741035688491,0.5033640166123708,0.8059126984126984,0.8152380952380952
34,0.5148949506027359,0.5073062479496002,0.8104761904761905,0.8128571428571428
35,0.5092378204304076,0.5027991433938345,0.8121428571428572,0.8164285714285714
36,0.5114337624538512,0.5116088092327118,0.810079365079365,0.8108333333333334
37,0.507268480010449,0.5057733555634817,0.8126984126984126,0.8126190476190477
38,0.5066036058087198,0.5082545081774393,0.8134920634920636,0.8157142857142858
39,0.5070309705204434,0.5159843266010284,0.8134126984126985,0.8114285714285714
