,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.248005298395006,2.065921982129415,0.18563492063492062,0.3314285714285714
1,1.5615723762247296,1.343199888865153,0.40984126984126984,0.4576190476190476
2,1.2263178619600479,1.1320279041926067,0.5142063492063492,0.5354761904761904
3,1.0754193020245386,1.0014705061912537,0.5876984126984129,0.6003571428571429
4,0.9634909142577458,0.8700790007909139,0.6388492063492063,0.6698809523809524
5,0.8707990260824324,0.8036138216654459,0.6762698412698412,0.690952380952381
6,0.806755624356724,0.7435193657875061,0.6985317460317461,0.7107142857142857
7,0.7697600175937017,0.7257490158081055,0.7113095238095238,0.7241666666666667
8,0.7454264396949419,0.70842178662618,0.7186507936507937,0.728095238095238
9,0.7201638209914406,0.6769469380378723,0.7288492063492065,0.7438095238095238
10,0.7118522378187332,0.6640886068344116,0.728095238095238,0.7472619047619048
11,0.6895520767522237,0.6514389514923096,0.7378174603174603,0.7547619047619047
12,0.686363215957369,0.6518052617708842,0.7381349206349207,0.7489285714285714
13,0.6660577084810013,0.6264572342236837,0.7474603174603174,0.7628571428571428
14,0.6560918001665011,0.6390068133672079,0.7511904761904762,0.7526190476190476
15,0.6462340032060939,0.6184359192848206,0.7524206349206349,0.7617857142857143
16,0.6361834037871587,0.6271580259005228,0.7580158730158729,0.7663095238095239
17,0.6240079491620971,0.6178534626960754,0.7623015873015873,0.765
18,0.6185172228586104,0.5882632533709208,0.7663492063492064,0.7766666666666667
19,0.6047271864991342,0.5903829137484232,0.7688492063492064,0.7808333333333333
20,0.6002479977314435,0.5717442830403646,0.7721825396825396,0.7877380952380952
21,0.5859927155432247,0.5646028916041056,0.7779761904761905,0.7901190476190476
22,0.5874447116539593,0.5587879021962484,0.7769047619047619,0.794047619047619
23,0.5753650340059447,0.5911204814910889,0.7821825396825398,0.7798809523809523
24,0.5783829123727858,0.5829697450002035,0.7808333333333334,0.7813095238095239
25,0.5689711801352954,0.5857901771863302,0.7836904761904763,0.7828571428571429
26,0.5640384112558667,0.5766996542612711,0.7855555555555557,0.7854761904761904
27,0.5633272957943735,0.5791943669319153,0.7885714285714286,0.7830952380952381
28,0.5606813085457636,0.5752865870793661,0.7884126984126985,0.7902380952380952
29,0.5514601356689893,0.5761071642239889,0.7921031746031746,0.7823809523809523
30,0.5524077262906801,0.5785803397496542,0.791626984126984,0.7811904761904763
31,0.5546558424830438,0.5747139056523641,0.7898412698412699,0.7823809523809523
32,0.5519876955520541,0.5666082898775736,0.7913492063492065,0.7891666666666666
33,0.5424709677223175,0.5691635807355245,0.7955555555555556,0.7873809523809525
34,0.5445618835233507,0.5673940181732178,0.793452380952381,0.7897619047619049
35,0.5410372859665328,0.5636545916398367,0.7963492063492064,0.7907142857142858
36,0.5389133502566624,0.5658400654792786,0.7973412698412697,0.7873809523809525
37,0.5414416113543132,0.5673016707102457,0.7953174603174604,0.7885714285714286
38,0.5432852331608061,0.560211976369222,0.7948015873015873,0.7890476190476191
39,0.5340114467673832,0.5699557463328043,0.7993650793650794,0.7873809523809525
40,0.5408522180385059,0.5648190875848135,0.7960317460317462,0.7875
41,0.5335310423184955,0.5573785801728567,0.7994841269841269,0.7907142857142858
42,0.5344970430883151,0.5702712933222452,0.7985714285714286,0.7861904761904762
