,training_loss,validation_loss,training_accuracy,validation_accuracy
0,2.090644475959596,1.5057578881581624,0.22884920634920636,0.39345238095238094
1,1.2431721065252546,1.1033618847529094,0.5041666666666667,0.5580952380952381
2,0.9770627225202229,0.8155054251352946,0.6325396825396826,0.6854761904761905
3,0.7987394265475728,0.7206637859344482,0.6980555555555555,0.7222619047619047
4,0.7456668452137992,0.6799410978953043,0.7151190476190475,0.7395238095238095
5,0.711423389968418,0.6728866895039877,0.7279761904761904,0.7414285714285714
6,0.6851111752173257,0.6367142995198568,0.7361904761904761,0.7492857142857142
7,0.6691706601589443,0.6307329932848612,0.7421825396825396,0.7538095238095238
8,0.6467692595389154,0.619733452796936,0.7529365079365079,0.7666666666666667
9,0.6379094188885083,0.6072524388631185,0.7552777777777778,0.7685714285714287
10,0.6265582201026737,0.6135724385579427,0.7612698412698412,0.7635714285714285
11,0.6148488042610031,0.5852388938268026,0.7636111111111111,0.7791666666666667
12,0.6060048983920188,0.589883049329122,0.7692460317460316,0.774047619047619
13,0.5894616023888662,0.5704817970593771,0.7766269841269843,0.7845238095238095
14,0.5809266587334966,0.5615405241648356,0.7783333333333333,0.7947619047619048
15,0.5741064354540808,0.5687295397122701,0.783373015873016,0.7854761904761904
16,0.5720922612245123,0.5548154513041178,0.7854761904761904,0.7966666666666665
17,0.5601303227364071,0.5475756525993347,0.789126984126984,0.7986904761904762
18,0.5529082108821188,0.5335431297620138,0.7913492063492061,0.8028571428571428
19,0.5514066532727272,0.5459557771682739,0.790515873015873,0.799404761904762
20,0.5405915749687996,0.5259961088498434,0.7966269841269841,0.8083333333333332
21,0.5372016798882259,0.527682363986969,0.7962301587301587,0.8052380952380952
22,0.5337399144967397,0.519291877746582,0.8005952380952381,0.8115476190476191
23,0.531193824396247,0.522474984327952,0.8002380952380953,0.8077380952380953
24,0.5303401109126826,0.5200359225273132,0.8020238095238096,0.8103571428571428
25,0.5241328387979475,0.516241172949473,0.8015873015873017,0.8078571428571429
26,0.5250507383829072,0.5125067234039307,0.8037698412698416,0.8122619047619047
27,0.5193149354013186,0.506412923336029,0.8081746031746032,0.8174999999999999
28,0.5193324151729781,0.5057765940825144,0.8093650793650795,0.8180952380952381
29,0.5135705990214195,0.5020646552244822,0.8063095238095238,0.8172619047619047
30,0.5053227799279351,0.500749816497167,0.8119047619047618,0.8184523809523809
31,0.5062845425000265,0.5063635607560476,0.8128571428571428,0.8160714285714286
32,0.5048186589801122,0.4975274900595347,0.8119841269841271,0.8177380952380954
33,0.4981620722110309,0.5032543838024139,0.8165079365079365,0.8178571428571427
34,0.505790327749555,0.492648849884669,0.811984126984127,0.8247619047619047
35,0.4918513902359538,0.4919681151707967,0.8210317460317462,0.8185714285714286
36,0.49370584175700233,0.4913000762462616,0.8155952380952382,0.8239285714285715
37,0.494342559150287,0.489262988169988,0.8141269841269843,0.8235714285714285
38,0.4922884559584042,0.4899229407310486,0.818293650793651,0.824047619047619
39,0.4892155382604826,0.48859697580337524,0.8176984126984125,0.8247619047619047
40,0.491656675580002,0.4838905334472656,0.8160714285714287,0.824047619047619
